date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active
2024-12-09,SKU_0069,hospital,intermittent,0,50,0.5,0,0
2024-12-16,SKU_0069,hospital,intermittent,56,51,0.5,0,0
2024-12-23,SKU_0069,hospital,intermittent,49,52,0.5,0,0
2024-12-30,SKU_0069,hospital,intermittent,0,1,0.66,0,0
2025-01-06,SKU_0069,hospital,intermittent,0,2,1.85,0,0
2025-01-13,SKU_0069,hospital,intermittent,45,3,1.5,0,0
2025-01-20,SKU_0069,hospital,intermittent,48,4,1.41,1,0
2025-01-27,SKU_0069,hospital,intermittent,55,5,2.31,1,0
2025-02-03,SKU_0069,hospital,intermittent,40,6,1.81,1,0
2025-02-10,SKU_0069,hospital,intermittent,51,7,2.48,1,0
2025-02-17,SKU_0069,hospital,intermittent,0,8,1.88,0,0
2025-02-24,SKU_0069,hospital,intermittent,0,9,2.23,0,0
2025-03-03,SKU_0069,hospital,intermittent,0,10,2.88,0,0
2025-03-10,SKU_0069,hospital,intermittent,0,11,3.18,0,0
2025-03-17,SKU_0069,hospital,intermittent,0,12,3.1,0,0
2025-03-24,SKU_0069,hospital,intermittent,41,13,3.13,0,0
2025-03-31,SKU_0069,hospital,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0069,hospital,intermittent,0,15,2.98,0,1
2025-04-14,SKU_0069,hospital,intermittent,0,16,3.44,0,1
2025-04-21,SKU_0069,hospital,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0069,hospital,intermittent,0,18,4.53,0,1
2025-05-05,SKU_0069,hospital,intermittent,0,19,4.54,1,1
2025-05-12,SKU_0069,hospital,intermittent,0,20,4.06,0,1
2025-05-19,SKU_0069,hospital,intermittent,0,21,5.05,0,1
2025-05-26,SKU_0069,hospital,intermittent,0,22,5.03,0,1
2025-06-02,SKU_0069,hospital,intermittent,0,23,5.13,0,1
2025-06-09,SKU_0069,hospital,intermittent,0,24,5.74,0,1
2025-06-16,SKU_0069,hospital,intermittent,0,25,5.98,0,1
2025-06-23,SKU_0069,hospital,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0069,hospital,intermittent,81,27,5.3,0,1
2025-07-07,SKU_0069,hospital,intermittent,52,28,5.34,0,1
2025-07-14,SKU_0069,hospital,intermittent,36,29,5.34,0,1
2025-07-21,SKU_0069,hospital,intermittent,0,30,5.26,0,1
2025-07-28,SKU_0069,hospital,intermittent,0,31,4.36,0,1
2025-08-04,SKU_0069,hospital,intermittent,76,32,3.99,0,1
2025-08-11,SKU_0069,hospital,intermittent,0,33,3.15,0,1
2025-08-18,SKU_0069,hospital,intermittent,0,34,2.55,0,1
2025-08-25,SKU_0069,hospital,intermittent,54,35,2.66,0,1
2025-09-01,SKU_0069,hospital,intermittent,0,36,2.24,0,1
2025-09-08,SKU_0069,hospital,intermittent,0,37,1.15,0,1
2025-09-15,SKU_0069,hospital,intermittent,60,38,0.96,0,1
2025-09-22,SKU_0069,hospital,intermittent,45,39,0.5,0,1
2025-09-29,SKU_0069,hospital,intermittent,60,40,0.5,0,1
2025-10-06,SKU_0069,hospital,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0069,hospital,intermittent,51,42,0.5,0,1
2025-10-20,SKU_0069,hospital,intermittent,58,43,0.5,0,1
2025-10-27,SKU_0069,hospital,intermittent,60,44,0.5,0,1
2025-11-03,SKU_0069,hospital,intermittent,52,45,0.5,0,1
2025-11-10,SKU_0069,hospital,intermittent,0,46,0.5,0,1
2025-11-17,SKU_0069,hospital,intermittent,0,47,0.5,0,1
2025-11-24,SKU_0069,hospital,intermittent,54,48,0.5,0,1
2025-12-01,SKU_0069,hospital,intermittent,40,49,0.5,0,1
2025-12-08,SKU_0069,hospital,intermittent,0,50,0.5,0,1
2025-12-15,SKU_0069,hospital,intermittent,35,51,0.5,0,1
2025-12-22,SKU_0069,hospital,intermittent,0,52,0.5,0,1
2025-12-29,SKU_0069,hospital,intermittent,0,1,1.24,0,1
2026-01-05,SKU_0069,hospital,intermittent,0,2,0.87,0,1
2026-01-12,SKU_0069,hospital,intermittent,0,3,1.07,0,1
2026-01-19,SKU_0069,hospital,intermittent,0,4,1.46,0,1
2026-01-26,SKU_0069,hospital,intermittent,49,5,2.2,1,1
2026-02-02,SKU_0069,hospital,intermittent,0,6,2.2,1,1
2026-02-09,SKU_0069,hospital,intermittent,0,7,2.07,1,1
2026-02-16,SKU_0069,hospital,intermittent,58,8,2.59,0,1
2026-02-23,SKU_0069,hospital,intermittent,0,9,2.57,0,1
2026-03-02,SKU_0069,hospital,intermittent,0,10,2.99,0,1
2026-03-09,SKU_0069,hospital,intermittent,50,11,2.52,0,1
2026-03-16,SKU_0069,hospital,intermittent,0,12,2.77,0,1
2026-03-23,SKU_0069,hospital,intermittent,67,13,2.88,0,1
2026-03-30,SKU_0069,hospital,intermittent,39,14,2.66,0,1
2026-04-06,SKU_0069,hospital,intermittent,62,15,3.45,0,1
2026-04-13,SKU_0069,hospital,intermittent,0,16,3.63,0,1
2026-04-20,SKU_0069,hospital,intermittent,0,17,3.77,0,1
2026-04-27,SKU_0069,hospital,intermittent,0,18,3.93,0,1
2026-05-04,SKU_0069,hospital,intermittent,48,19,3.77,1,1
2026-05-11,SKU_0069,hospital,intermittent,71,20,4.38,0,1
2026-05-18,SKU_0069,hospital,intermittent,53,21,4.66,0,1
2026-05-25,SKU_0069,hospital,intermittent,0,22,4.74,0,1
2024-06-03,SKU_0069,chain,intermittent,0,23,5.7,0,0
2024-06-10,SKU_0069,chain,intermittent,41,24,5.63,0,0
2024-06-17,SKU_0069,chain,intermittent,24,25,6.0,0,0
2024-06-24,SKU_0069,chain,intermittent,35,26,6.33,0,0
2024-07-01,SKU_0069,chain,intermittent,56,27,5.66,0,0
2024-07-08,SKU_0069,chain,intermittent,36,28,5.52,0,0
2024-07-15,SKU_0069,chain,intermittent,0,29,5.93,0,0
2024-07-22,SKU_0069,chain,intermittent,0,30,5.34,0,0
2024-07-29,SKU_0069,chain,intermittent,0,31,4.51,0,0
2024-08-05,SKU_0069,chain,intermittent,0,32,4.4,0,0
2024-08-12,SKU_0069,chain,intermittent,0,33,3.53,0,0
2024-08-19,SKU_0069,chain,intermittent,32,34,2.96,0,0
2024-08-26,SKU_0069,chain,intermittent,0,35,2.61,0,0
2024-09-02,SKU_0069,chain,intermittent,0,36,1.25,0,0
2024-09-09,SKU_0069,chain,intermittent,0,37,0.72,0,0
2024-09-16,SKU_0069,chain,intermittent,0,38,0.57,0,0
2024-09-23,SKU_0069,chain,intermittent,0,39,0.5,0,0
2024-09-30,SKU_0069,chain,intermittent,0,40,0.5,0,0
2024-10-07,SKU_0069,chain,intermittent,53,41,0.5,1,0
2024-10-14,SKU_0069,chain,intermittent,0,42,0.5,0,0
2024-10-21,SKU_0069,chain,intermittent,0,43,0.5,0,0
2024-10-28,SKU_0069,chain,intermittent,0,44,0.5,0,0
2024-11-04,SKU_0069,chain,intermittent,41,45,0.5,0,0
2024-11-11,SKU_0069,chain,intermittent,31,46,0.5,0,0
2024-11-18,SKU_0069,chain,intermittent,37,47,0.5,0,0
2024-11-25,SKU_0069,chain,intermittent,35,48,0.5,0,0
2024-12-02,SKU_0069,chain,intermittent,0,49,0.5,0,0
2024-12-09,SKU_0069,chain,intermittent,0,50,0.5,0,0
2024-12-16,SKU_0069,chain,intermittent,0,51,0.5,0,0
2024-12-23,SKU_0069,chain,intermittent,26,52,0.5,0,0
2024-12-30,SKU_0069,chain,intermittent,0,1,0.66,0,0
2025-01-06,SKU_0069,chain,intermittent,29,2,1.85,0,0
2025-01-13,SKU_0069,chain,intermittent,0,3,1.5,0,0
2025-01-20,SKU_0069,chain,intermittent,0,4,1.41,1,0
2025-01-27,SKU_0069,chain,intermittent,0,5,2.31,1,0
2025-02-03,SKU_0069,chain,intermittent,22,6,1.81,1,0
2025-02-10,SKU_0069,chain,intermittent,0,7,2.48,1,0
2025-02-17,SKU_0069,chain,intermittent,25,8,1.88,0,0
2025-02-24,SKU_0069,chain,intermittent,0,9,2.23,0,0
2025-03-03,SKU_0069,chain,intermittent,0,10,2.88,0,0
2025-03-10,SKU_0069,chain,intermittent,0,11,3.18,0,0
2025-03-17,SKU_0069,chain,intermittent,0,12,3.1,0,0
2025-03-24,SKU_0069,chain,intermittent,0,13,3.13,0,0
2025-03-31,SKU_0069,chain,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0069,chain,intermittent,0,15,2.98,0,1
2025-04-14,SKU_0069,chain,intermittent,34,16,3.44,0,1
2025-04-21,SKU_0069,chain,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0069,chain,intermittent,0,18,4.53,0,1
2025-05-05,SKU_0069,chain,intermittent,32,19,4.54,1,1
2025-05-12,SKU_0069,chain,intermittent,33,20,4.06,0,1
2025-05-19,SKU_0069,chain,intermittent,0,21,5.05,0,1
2025-05-26,SKU_0069,chain,intermittent,31,22,5.03,0,1
2025-06-02,SKU_0069,chain,intermittent,37,23,5.13,0,1
2025-06-09,SKU_0069,chain,intermittent,0,24,5.74,0,1
2025-06-16,SKU_0069,chain,intermittent,0,25,5.98,0,1
2025-06-23,SKU_0069,chain,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0069,chain,intermittent,0,27,5.3,0,1
2025-07-07,SKU_0069,chain,intermittent,30,28,5.34,0,1
2025-07-14,SKU_0069,chain,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0069,chain,intermittent,0,30,5.26,0,1
2025-07-28,SKU_0069,chain,intermittent,46,31,4.36,0,1
2025-08-04,SKU_0069,chain,intermittent,47,32,3.99,0,1
2025-08-11,SKU_0069,chain,intermittent,31,33,3.15,0,1
2025-08-18,SKU_0069,chain,intermittent,38,34,2.55,0,1
2025-08-25,SKU_0069,chain,intermittent,36,35,2.66,0,1
2025-09-01,SKU_0069,chain,intermittent,41,36,2.24,0,1
2025-09-08,SKU_0069,chain,intermittent,0,37,1.15,0,1
2025-09-15,SKU_0069,chain,intermittent,0,38,0.96,0,1
2025-09-22,SKU_0069,chain,intermittent,0,39,0.5,0,1
2025-09-29,SKU_0069,chain,intermittent,0,40,0.5,0,1
2025-10-06,SKU_0069,chain,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0069,chain,intermittent,36,42,0.5,0,1
2025-10-20,SKU_0069,chain,intermittent,0,43,0.5,0,1
2025-10-27,SKU_0069,chain,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0069,chain,intermittent,51,45,0.5,0,1
2025-11-10,SKU_0069,chain,intermittent,0,46,0.5,0,1
2025-11-17,SKU_0069,chain,intermittent,28,47,0.5,0,1
2025-11-24,SKU_0069,chain,intermittent,41,48,0.5,0,1
2025-12-01,SKU_0069,chain,intermittent,37,49,0.5,0,1
2025-12-08,SKU_0069,chain,intermittent,37,50,0.5,0,1
2025-12-15,SKU_0069,chain,intermittent,41,51,0.5,0,1
2025-12-22,SKU_0069,chain,intermittent,37,52,0.5,0,1
2025-12-29,SKU_0069,chain,intermittent,31,1,1.24,0,1
2026-01-05,SKU_0069,chain,intermittent,41,2,0.87,0,1
2026-01-12,SKU_0069,chain,intermittent,0,3,1.07,0,1
2026-01-19,SKU_0069,chain,intermittent,0,4,1.46,0,1
2026-01-26,SKU_0069,chain,intermittent,41,5,2.2,1,1
2026-02-02,SKU_0069,chain,intermittent,41,6,2.2,1,1
2026-02-09,SKU_0069,chain,intermittent,37,7,2.07,1,1
2026-02-16,SKU_0069,chain,intermittent,0,8,2.59,0,1
2026-02-23,SKU_0069,chain,intermittent,0,9,2.57,0,1
2026-03-02,SKU_0069,chain,intermittent,0,10,2.99,0,1
2026-03-09,SKU_0069,chain,intermittent,64,11,2.52,0,1
2026-03-16,SKU_0069,chain,intermittent,34,12,2.77,0,1
2026-03-23,SKU_0069,chain,intermittent,0,13,2.88,0,1
2026-03-30,SKU_0069,chain,intermittent,43,14,2.66,0,1
2026-04-06,SKU_0069,chain,intermittent,0,15,3.45,0,1
2026-04-13,SKU_0069,chain,intermittent,0,16,3.63,0,1
2026-04-20,SKU_0069,chain,intermittent,0,17,3.77,0,1
2026-04-27,SKU_0069,chain,intermittent,40,18,3.93,0,1
2026-05-04,SKU_0069,chain,intermittent,25,19,3.77,1,1
2026-05-11,SKU_0069,chain,intermittent,0,20,4.38,0,1
2026-05-18,SKU_0069,chain,intermittent,0,21,4.66,0,1
2026-05-25,SKU_0069,chain,intermittent,32,22,4.74,0,1
2024-06-03,SKU_0069,independent,intermittent,30,23,5.7,0,0
2024-06-10,SKU_0069,independent,intermittent,26,24,5.63,0,0
2024-06-17,SKU_0069,independent,intermittent,18,25,6.0,0,0
2024-06-24,SKU_0069,independent,intermittent,0,26,6.33,0,0
2024-07-01,SKU_0069,independent,intermittent,10,27,5.66,0,0
2024-07-08,SKU_0069,independent,intermittent,0,28,5.52,0,0
2024-07-15,SKU_0069,independent,intermittent,0,29,5.93,0,0
2024-07-22,SKU_0069,independent,intermittent,16,30,5.34,0,0
2024-07-29,SKU_0069,independent,intermittent,20,31,4.51,0,0
2024-08-05,SKU_0069,independent,intermittent,0,32,4.4,0,0
2024-08-12,SKU_0069,independent,intermittent,0,33,3.53,0,0
2024-08-19,SKU_0069,independent,intermittent,26,34,2.96,0,0
2024-08-26,SKU_0069,independent,intermittent,10,35,2.61,0,0
2024-09-02,SKU_0069,independent,intermittent,20,36,1.25,0,0
2024-09-09,SKU_0069,independent,intermittent,0,37,0.72,0,0
2024-09-16,SKU_0069,independent,intermittent,0,38,0.57,0,0
2024-09-23,SKU_0069,independent,intermittent,15,39,0.5,0,0
2024-09-30,SKU_0069,independent,intermittent,23,40,0.5,0,0
2024-10-07,SKU_0069,independent,intermittent,29,41,0.5,1,0
2024-10-14,SKU_0069,independent,intermittent,0,42,0.5,0,0
2024-10-21,SKU_0069,independent,intermittent,27,43,0.5,0,0
2024-10-28,SKU_0069,independent,intermittent,0,44,0.5,0,0
2024-11-04,SKU_0069,independent,intermittent,20,45,0.5,0,0
2024-11-11,SKU_0069,independent,intermittent,0,46,0.5,0,0
2024-11-18,SKU_0069,independent,intermittent,17,47,0.5,0,0
2024-11-25,SKU_0069,independent,intermittent,0,48,0.5,0,0
2024-12-02,SKU_0069,independent,intermittent,14,49,0.5,0,0
2024-12-09,SKU_0069,independent,intermittent,0,50,0.5,0,0
2024-12-16,SKU_0069,independent,intermittent,23,51,0.5,0,0
2024-12-23,SKU_0069,independent,intermittent,0,52,0.5,0,0
2024-12-30,SKU_0069,independent,intermittent,9,1,0.66,0,0
2025-01-06,SKU_0069,independent,intermittent,34,2,1.85,0,0
2025-01-13,SKU_0069,independent,intermittent,17,3,1.5,0,0
2025-01-20,SKU_0069,independent,intermittent,25,4,1.41,1,0
2025-01-27,SKU_0069,independent,intermittent,26,5,2.31,1,0
2025-02-03,SKU_0069,independent,intermittent,30,6,1.81,1,0
2025-02-10,SKU_0069,independent,intermittent,14,7,2.48,1,0
2025-02-17,SKU_0069,independent,intermittent,17,8,1.88,0,0
2025-02-24,SKU_0069,independent,intermittent,18,9,2.23,0,0
2025-03-03,SKU_0069,independent,intermittent,16,10,2.88,0,0
2025-03-10,SKU_0069,independent,intermittent,28,11,3.18,0,0
2025-03-17,SKU_0069,independent,intermittent,18,12,3.1,0,0
2025-03-24,SKU_0069,independent,intermittent,0,13,3.13,0,0
2025-03-31,SKU_0069,independent,intermittent,15,14,3.22,0,0
2025-04-07,SKU_0069,independent,intermittent,0,15,2.98,0,1
2025-04-14,SKU_0069,independent,intermittent,17,16,3.44,0,1
2025-04-21,SKU_0069,independent,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0069,independent,intermittent,15,18,4.53,0,1
2025-05-05,SKU_0069,independent,intermittent,0,19,4.54,1,1
2025-05-12,SKU_0069,independent,intermittent,16,20,4.06,0,1
2025-05-19,SKU_0069,independent,intermittent,19,21,5.05,0,1
2025-05-26,SKU_0069,independent,intermittent,21,22,5.03,0,1
2025-06-02,SKU_0069,independent,intermittent,23,23,5.13,0,1
2025-06-09,SKU_0069,independent,intermittent,37,24,5.74,0,1
2025-06-16,SKU_0069,independent,intermittent,19,25,5.98,0,1
2025-06-23,SKU_0069,independent,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0069,independent,intermittent,11,27,5.3,0,1
2025-07-07,SKU_0069,independent,intermittent,16,28,5.34,0,1
2025-07-14,SKU_0069,independent,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0069,independent,intermittent,0,30,5.26,0,1
2025-07-28,SKU_0069,independent,intermittent,15,31,4.36,0,1
2025-08-04,SKU_0069,independent,intermittent,0,32,3.99,0,1
2025-08-11,SKU_0069,independent,intermittent,15,33,3.15,0,1
2025-08-18,SKU_0069,independent,intermittent,42,34,2.55,0,1
2025-08-25,SKU_0069,independent,intermittent,21,35,2.66,0,1
2025-09-01,SKU_0069,independent,intermittent,34,36,2.24,0,1
2025-09-08,SKU_0069,independent,intermittent,29,37,1.15,0,1
2025-09-15,SKU_0069,independent,intermittent,15,38,0.96,0,1
2025-09-22,SKU_0069,independent,intermittent,18,39,0.5,0,1
2025-09-29,SKU_0069,independent,intermittent,16,40,0.5,0,1
2025-10-06,SKU_0069,independent,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0069,independent,intermittent,0,42,0.5,0,1
2025-10-20,SKU_0069,independent,intermittent,0,43,0.5,0,1
2025-10-27,SKU_0069,independent,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0069,independent,intermittent,0,45,0.5,0,1
2025-11-10,SKU_0069,independent,intermittent,0,46,0.5,0,1
2025-11-17,SKU_0069,independent,intermittent,18,47,0.5,0,1
2025-11-24,SKU_0069,independent,intermittent,24,48,0.5,0,1
2025-12-01,SKU_0069,independent,intermittent,17,49,0.5,0,1
2025-12-08,SKU_0069,independent,intermittent,28,50,0.5,0,1
2025-12-15,SKU_0069,independent,intermittent,10,51,0.5,0,1
2025-12-22,SKU_0069,independent,intermittent,22,52,0.5,0,1
2025-12-29,SKU_0069,independent,intermittent,0,1,1.24,0,1
2026-01-05,SKU_0069,independent,intermittent,14,2,0.87,0,1
2026-01-12,SKU_0069,independent,intermittent,16,3,1.07,0,1
2026-01-19,SKU_0069,independent,intermittent,21,4,1.46,0,1
2026-01-26,SKU_0069,independent,intermittent,0,5,2.2,1,1
2026-02-02,SKU_0069,independent,intermittent,10,6,2.2,1,1
2026-02-09,SKU_0069,independent,intermittent,22,7,2.07,1,1
2026-02-16,SKU_0069,independent,intermittent,0,8,2.59,0,1
2026-02-23,SKU_0069,independent,intermittent,0,9,2.57,0,1
2026-03-02,SKU_0069,independent,intermittent,0,10,2.99,0,1
2026-03-09,SKU_0069,independent,intermittent,0,11,2.52,0,1
2026-03-16,SKU_0069,independent,intermittent,14,12,2.77,0,1
2026-03-23,SKU_0069,independent,intermittent,0,13,2.88,0,1
2026-03-30,SKU_0069,independent,intermittent,18,14,2.66,0,1
2026-04-06,SKU_0069,independent,intermittent,0,15,3.45,0,1
2026-04-13,SKU_0069,independent,intermittent,20,16,3.63,0,1
2026-04-20,SKU_0069,independent,intermittent,25,17,3.77,0,1
2026-04-27,SKU_0069,independent,intermittent,11,18,3.93,0,1
2026-05-04,SKU_0069,independent,intermittent,23,19,3.77,1,1
2026-05-11,SKU_0069,independent,intermittent,18,20,4.38,0,1
2026-05-18,SKU_0069,independent,intermittent,22,21,4.66,0,1
2026-05-25,SKU_0069,independent,intermittent,0,22,4.74,0,1
2024-06-03,SKU_0070,hospital,intermittent,0,23,5.7,0,0
2024-06-10,SKU_0070,hospital,intermittent,0,24,5.63,0,0
2024-06-17,SKU_0070,hospital,intermittent,35,25,6.0,0,0
2024-06-24,SKU_0070,hospital,intermittent,23,26,6.33,0,0
2024-07-01,SKU_0070,hospital,intermittent,30,27,5.66,0,0
2024-07-08,SKU_0070,hospital,intermittent,26,28,5.52,0,0
2024-07-15,SKU_0070,hospital,intermittent,27,29,5.93,0,0
2024-07-22,SKU_0070,hospital,intermittent,43,30,5.34,0,0
2024-07-29,SKU_0070,hospital,intermittent,0,31,4.51,0,0
2024-08-05,SKU_0070,hospital,intermittent,0,32,4.4,0,0
2024-08-12,SKU_0070,hospital,intermittent,0,33,3.53,0,0
2024-08-19,SKU_0070,hospital,intermittent,34,34,2.96,0,0
2024-08-26,SKU_0070,hospital,intermittent,0,35,2.61,0,0
2024-09-02,SKU_0070,hospital,intermittent,0,36,1.25,0,0
2024-09-09,SKU_0070,hospital,intermittent,0,37,0.72,0,0
2024-09-16,SKU_0070,hospital,intermittent,31,38,0.57,0,0
2024-09-23,SKU_0070,hospital,intermittent,0,39,0.5,0,0
2024-09-30,SKU_0070,hospital,intermittent,0,40,0.5,0,0
2024-10-07,SKU_0070,hospital,intermittent,0,41,0.5,1,0
2024-10-14,SKU_0070,hospital,intermittent,0,42,0.5,0,0
2024-10-21,SKU_0070,hospital,intermittent,0,43,0.5,0,0
2024-10-28,SKU_0070,hospital,intermittent,0,44,0.5,0,0
2024-11-04,SKU_0070,hospital,intermittent,0,45,0.5,0,0
2024-11-11,SKU_0070,hospital,intermittent,36,46,0.5,0,0
2024-11-18,SKU_0070,hospital,intermittent,22,47,0.5,0,0
2024-11-25,SKU_0070,hospital,intermittent,0,48,0.5,0,0
2024-12-02,SKU_0070,hospital,intermittent,27,49,0.5,0,0
2024-12-09,SKU_0070,hospital,intermittent,26,50,0.5,0,0
2024-12-16,SKU_0070,hospital,intermittent,26,51,0.5,0,0
2024-12-23,SKU_0070,hospital,intermittent,0,52,0.5,0,0
2024-12-30,SKU_0070,hospital,intermittent,0,1,0.66,0,0
2025-01-06,SKU_0070,hospital,intermittent,26,2,1.85,0,0
2025-01-13,SKU_0070,hospital,intermittent,0,3,1.5,0,0
2025-01-20,SKU_0070,hospital,intermittent,0,4,1.41,1,0
2025-01-27,SKU_0070,hospital,intermittent,0,5,2.31,1,0
2025-02-03,SKU_0070,hospital,intermittent,23,6,1.81,1,0
2025-02-10,SKU_0070,hospital,intermittent,0,7,2.48,1,0
2025-02-17,SKU_0070,hospital,intermittent,0,8,1.88,0,0
2025-02-24,SKU_0070,hospital,intermittent,34,9,2.23,0,0
2025-03-03,SKU_0070,hospital,intermittent,39,10,2.88,0,0
2025-03-10,SKU_0070,hospital,intermittent,0,11,3.18,0,0
2025-03-17,SKU_0070,hospital,intermittent,0,12,3.1,0,0
2025-03-24,SKU_0070,hospital,intermittent,30,13,3.13,0,0
2025-03-31,SKU_0070,hospital,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0070,hospital,intermittent,19,15,2.98,0,1
2025-04-14,SKU_0070,hospital,intermittent,23,16,3.44,0,1
2025-04-21,SKU_0070,hospital,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0070,hospital,intermittent,0,18,4.53,0,1
2025-05-05,SKU_0070,hospital,intermittent,0,19,4.54,1,1
2025-05-12,SKU_0070,hospital,intermittent,33,20,4.06,0,1
2025-05-19,SKU_0070,hospital,intermittent,0,21,5.05,0,1
2025-05-26,SKU_0070,hospital,intermittent,0,22,5.03,0,1
2025-06-02,SKU_0070,hospital,intermittent,0,23,5.13,0,1
2025-06-09,SKU_0070,hospital,intermittent,0,24,5.74,0,1
2025-06-16,SKU_0070,hospital,intermittent,0,25,5.98,0,1
2025-06-23,SKU_0070,hospital,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0070,hospital,intermittent,39,27,5.3,0,1
2025-07-07,SKU_0070,hospital,intermittent,0,28,5.34,0,1
2025-07-14,SKU_0070,hospital,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0070,hospital,intermittent,33,30,5.26,0,1
2025-07-28,SKU_0070,hospital,intermittent,28,31,4.36,0,1
2025-08-04,SKU_0070,hospital,intermittent,32,32,3.99,0,1
2025-08-11,SKU_0070,hospital,intermittent,0,33,3.15,0,1
2025-08-18,SKU_0070,hospital,intermittent,0,34,2.55,0,1
2025-08-25,SKU_0070,hospital,intermittent,31,35,2.66,0,1
2025-09-01,SKU_0070,hospital,intermittent,25,36,2.24,0,1
2025-09-08,SKU_0070,hospital,intermittent,21,37,1.15,0,1
2025-09-15,SKU_0070,hospital,intermittent,30,38,0.96,0,1
2025-09-22,SKU_0070,hospital,intermittent,0,39,0.5,0,1
2025-09-29,SKU_0070,hospital,intermittent,28,40,0.5,0,1
2025-10-06,SKU_0070,hospital,intermittent,33,41,0.5,1,1
2025-10-13,SKU_0070,hospital,intermittent,0,42,0.5,0,1
2025-10-20,SKU_0070,hospital,intermittent,0,43,0.5,0,1
2025-10-27,SKU_0070,hospital,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0070,hospital,intermittent,0,45,0.5,0,1
2025-11-10,SKU_0070,hospital,intermittent,0,46,0.5,0,1
2025-11-17,SKU_0070,hospital,intermittent,26,47,0.5,0,1
2025-11-24,SKU_0070,hospital,intermittent,28,48,0.5,0,1
2025-12-01,SKU_0070,hospital,intermittent,25,49,0.5,0,1
2025-12-08,SKU_0070,hospital,intermittent,0,50,0.5,0,1
2025-12-15,SKU_0070,hospital,intermittent,0,51,0.5,0,1
2025-12-22,SKU_0070,hospital,intermittent,42,52,0.5,0,1
2025-12-29,SKU_0070,hospital,intermittent,0,1,1.24,0,1
2026-01-05,SKU_0070,hospital,intermittent,0,2,0.87,0,1
2026-01-12,SKU_0070,hospital,intermittent,26,3,1.07,0,1
2026-01-19,SKU_0070,hospital,intermittent,0,4,1.46,0,1
2026-01-26,SKU_0070,hospital,intermittent,0,5,2.2,1,1
2026-02-02,SKU_0070,hospital,intermittent,0,6,2.2,1,1
2026-02-09,SKU_0070,hospital,intermittent,33,7,2.07,1,1
2026-02-16,SKU_0070,hospital,intermittent,0,8,2.59,0,1
2026-02-23,SKU_0070,hospital,intermittent,0,9,2.57,0,1
2026-03-02,SKU_0070,hospital,intermittent,23,10,2.99,0,1
2026-03-09,SKU_0070,hospital,intermittent,0,11,2.52,0,1
2026-03-16,SKU_0070,hospital,intermittent,0,12,2.77,0,1
2026-03-23,SKU_0070,hospital,intermittent,35,13,2.88,0,1
2026-03-30,SKU_0070,hospital,intermittent,0,14,2.66,0,1
2026-04-06,SKU_0070,hospital,intermittent,0,15,3.45,0,1
2026-04-13,SKU_0070,hospital,intermittent,45,16,3.63,0,1
2026-04-20,SKU_0070,hospital,intermittent,0,17,3.77,0,1
2026-04-27,SKU_0070,hospital,intermittent,32,18,3.93,0,1
2026-05-04,SKU_0070,hospital,intermittent,0,19,3.77,1,1
2026-05-11,SKU_0070,hospital,intermittent,0,20,4.38,0,1
2026-05-18,SKU_0070,hospital,intermittent,0,21,4.66,0,1
2026-05-25,SKU_0070,hospital,intermittent,0,22,4.74,0,1
2024-06-03,SKU_0070,chain,intermittent,0,23,5.7,0,0
2024-06-10,SKU_0070,chain,intermittent,0,24,5.63,0,0
2024-06-17,SKU_0070,chain,intermittent,22,25,6.0,0,0
2024-06-24,SKU_0070,chain,intermittent,20,26,6.33,0,0
2024-07-01,SKU_0070,chain,intermittent,0,27,5.66,0,0
2024-07-08,SKU_0070,chain,intermittent,19,28,5.52,0,0
2024-07-15,SKU_0070,chain,intermittent,0,29,5.93,0,0
2024-07-22,SKU_0070,chain,intermittent,0,30,5.34,0,0
2024-07-29,SKU_0070,chain,intermittent,15,31,4.51,0,0
2024-08-05,SKU_0070,chain,intermittent,0,32,4.4,0,0
2024-08-12,SKU_0070,chain,intermittent,0,33,3.53,0,0
2024-08-19,SKU_0070,chain,intermittent,0,34,2.96,0,0
2024-08-26,SKU_0070,chain,intermittent,0,35,2.61,0,0
2024-09-02,SKU_0070,chain,intermittent,21,36,1.25,0,0
2024-09-09,SKU_0070,chain,intermittent,0,37,0.72,0,0
